stationName,Address,City,State,Charger type,stationModel,unreachable_event_count,status,last_unreachable_start_iso,current_first_unreachable_iso,last_seen_reachable_iso
NYC FLEET / DSNY_Q09-DCFC1,132-05 Atlantic Ave,Queens,New York,Level 3,CPE250C-500-CCS1-CHD,1,REACHABLE,2026-02-09T14:36:48+00:00,,2026-02-12T20:27:05+00:00
NYC FLEET / NYPD_SRG_1_L3,521 W 57th St,New York,New York,Level 3,CPE250C-500-CCS1-CHD,0,REACHABLE,,,2026-02-12T20:31:35+00:00
NYC FLEET / DOE_BXSCIHS-GW,750 Baychester Ave,The Bronx,New York,Gateway (Not a Charger),CPGW,0,REACHABLE,,,2026-02-12T20:37:30.230297+00:00
NYC FLEET / NYPD_67PCT-GW,2820 Snyder Ave,Brooklyn,New York,Gateway (Not a Charger),CPGW,0,REACHABLE,,,2026-02-12T20:37:30.230297+00:00
NYC FLEET / DEP_6PCT_1_L3,2 Walker Rd,Valhalla,New York,Level 3,CPE250C-500-CCS1-CHD,0,REACHABLE,,,2026-02-12T20:31:02+00:00
NYC FLEET / DEP_BEERSTNPCT,21852 NY-10,Walton,New York,Level 2,CT4020-HD-GW,2,REACHABLE,2026-02-10T23:06:16+00:00,,2026-02-12T20:34:32+00:00
NYC FLEET / DOC_OBCC1,16-00 Hazen Street,The Bronx,New York,Level 2,CT4020-HD-GW,0,REACHABLE,,,2026-02-12T20:35:39+00:00
NYC FLEET / DOT_COLUMB-GW,168 Columbia St,Brooklyn,New York,Gateway (Not a Charger),CPGW-NA-LTE-M,0,REACHABLE,,,2026-02-12T20:37:30.230297+00:00
NYC FLEET / DOF_STARR#2,31-32 Greenpoint Ave,Queens,New York,Level 2,CT4020-HD2-GW-LTE,0,REACHABLE,,,2026-02-12T20:34:10+00:00
NYC FLEET / DOF_STARR#1,31-46 Greenpoint Ave,Queens,New York,Level 2,CT4020-HD2-GW-LTE,0,REACHABLE,,,2026-02-12T20:33:53+00:00
NYC FLEET / DOT_COLUMB-1,166 Columbia St,Brooklyn,New York,Level 2,CPF50-L18,0,REACHABLE,,,2026-02-12T20:33:22+00:00
NYC FLEET / DOT_COLUMB-2,184 Columbia St,Brooklyn,New York,Level 2,CPF50-L18,0,REACHABLE,,,2026-02-12T20:33:22+00:00
NYC FLEET / DEP_CFP_1_L3,3701 Jerome Ave,The Bronx,New York,Level 3,CPE250C-500-CCS1-CHD,0,REACHABLE,,,2026-02-12T20:28:35+00:00
NYC FLEET / DOT_448HAMILTON,448 Hamilton Ave,Brooklyn,New York,Level 2,CT4020-HD2-GW-LTE,0,REACHABLE,,,2026-02-12T20:36:09+00:00
NYC FLEET / DOE_BXSCIHS-1,750 Baychester Ave Loading dock,The Bronx,New York,Level 2,CPF50,1,UNREACHABLE,2023-12-29T13:21:55+00:00,2023-12-29T13:21:55+00:00,2023-12-29T13:21:55+00:00
NYC FLEET / DOC_HAZENLOT4,15 Hazen St,The Bronx,New York,Level 2,CT4010-HD2-GW-LTE,0,REACHABLE,,,2026-02-12T20:33:37+00:00
NYC FLEET / DPRROCKAWAY80S1,350 80 St,Queens,New York,Level 2,CT4010-HD2-GW-LTE,1,UNREACHABLE,2025-09-13T03:52:57+00:00,2025-09-13T03:52:57+00:00,2025-09-13T03:52:57+00:00
NYC FLEET / DPRROCKAWAY80S2,350 80 St,Queens,New York,Level 2,CT4010-HD-GW,1,UNREACHABLE,2025-12-04T21:42:18+00:00,2025-12-04T21:42:18+00:00,2025-12-04T21:42:18+00:00
NYC FLEET / DPR_OVERLOOK-S1,80-30 Park Ln,Queens,New York,Level 2,CT4010-HD-GW,1,UNREACHABLE,2025-12-04T20:58:34+00:00,2025-12-04T20:58:34+00:00,2025-12-04T20:58:34+00:00
NYC FLEET / DPR_OVERLOOK-S2,80-30 Park Ln,Queens,New York,Level 2,CT4010-HD-GW,1,UNREACHABLE,2025-12-12T22:32:10+00:00,2025-12-12T22:32:10+00:00,2025-12-12T22:32:10+00:00
NYC FLEET / DPRRIVERSIDE-S3,223 Riverside Dr,New York,New York,Level 2,CT4010-HD-GW,1,UNREACHABLE,2024-12-12T01:36:20+00:00,2024-12-12T01:36:20+00:00,2024-12-12T01:36:20+00:00
NYC FLEET / DPRRIVERSIDE-S4,223 Riverside Dr,New York,New York,Level 2,CT4010-HD-GW,1,REACHABLE,2026-02-10T21:41:55+00:00,,2026-02-12T20:31:08+00:00
NYC FLEET / DOT_KENTAVE-GW,372 Kent Ave,Brooklyn,New York,Gateway (Not a Charger),CPGW,0,REACHABLE,,,2026-02-12T20:37:30.230297+00:00
NYC FLEET / DOT_KENTAVE-1,372 Kent Ave,Brooklyn,New York,Level 2,CPF50-L18,0,REACHABLE,,,2026-02-12T20:32:15+00:00
NYC FLEET / DOT_KENTAVE-2,372 Kent Ave,Brooklyn,New York,Level 2,CPF50-L18,0,REACHABLE,,,2026-02-12T20:32:15+00:00
NYC FLEET / DOT_KENTAVE-3,372 Kent Ave,Brooklyn,New York,Level 2,CPF50-L18,0,REACHABLE,,,2026-02-12T20:32:15+00:00
NYC FLEET / FDNY_FAB9-GW,9 Reilly Blvd,New York,New York,Gateway (Not a Charger),CPGW,0,REACHABLE,,,2026-02-12T20:37:30.230297+00:00
NYC FLEET / FDNY_FAB14-GW,9 Reilly Blvd,New York,New York,Gateway (Not a Charger),CPGW,0,REACHABLE,,,2026-02-12T20:37:30.230297+00:00
NYC FLEET / DCAS100GLD_4_L3,100 Gold St,New York,New York,Level 3,CPE250C-500-CCS1-CHD,0,REACHABLE,,,2026-02-12T20:31:25+00:00
NYC FLEET / FDNY9METROTECH9,9 MetroTech Center,Brooklyn,New York,Level 2,CPF50-L18,0,REACHABLE,,,2026-02-12T20:28:47+00:00
NYC FLEET / DOE_JADAMSHS2,101-01 Rockaway Blvd,Queens,New York,Level 2,CT4020-HD2-GW-LTE,0,REACHABLE,,,2026-02-12T20:33:18+00:00
NYC FLEET / DSNY_QBS-DCFC6,52-07 58th St,Queens,New York,Level 3,CPE250C-500-CCS1-CHD,0,REACHABLE,,,2026-02-12T20:29:36+00:00
NYC FLEET / DSNY_QBS-DCFC2,52-07 58th St,Queens,New York,Level 3,CPE250C-500-CCS1-CHD,0,REACHABLE,,,2026-02-12T20:33:18+00:00
NYC FLEET / DSNY_QBS-DCFC3,52-07 58th St,Queens,New York,Level 3,CPE250C-500-CCS1-CHD,0,REACHABLE,,,2026-02-12T20:34:24+00:00
NYC FLEET / DSNY_QBS-DCFC5,52-07 58th St,Queens,New York,Level 3,CPE250C-500-CCS1-CHD,0,REACHABLE,,,2026-02-12T20:31:34+00:00
NYC FLEET / DSNY_QBS-DCFC4,52-07 58th St,Queens,New York,Level 3,CPE250C-500-CCS1-CHD,0,REACHABLE,,,2026-02-12T20:27:14+00:00
NYC FLEET / DSNY_QBS-DCFC1,52-07 58th St,Queens,New York,Level 3,CPE250C-500-CCS1-CHD,0,REACHABLE,,,2026-02-12T20:29:46+00:00
NYC FLEET / DEP_26WARD_3_L3,12266 Flatlands Ave,Brooklyn,New York,Level 3,CPE250C-500-CCS1-CHD,0,REACHABLE,,,2026-02-12T20:28:40+00:00
NYC FLEET / DEP_26WARD_5_L3,12266 Flatlands Ave,Brooklyn,New York,Level 3,CPE250C-500-CCS1-CHD,0,REACHABLE,,,2026-02-12T20:27:59+00:00
NYC FLEET / DEP_26WARD_6_L3,12266 Flatlands Ave,Brooklyn,New York,Level 3,CPE250C-500-CCS1-CHD,0,REACHABLE,,,2026-02-12T20:36:04+00:00
NYC FLEET / DEP_WARDS_2_L3,104 B Rd,New York,New York,Level 3,CPE250C-500-CCS1-CHD,0,REACHABLE,,,2026-02-12T20:28:22+00:00
NYC FLEET / FDNY_FAB9-1,9 Reilly Blvd,New York,New York,Level 2,CPF50-L18,0,REACHABLE,,,2026-02-12T20:34:43+00:00
NYC FLEET / FDNY_FAB14-1,9 Reilly Blvd,New York,New York,Level 2,CPF50-L18,0,REACHABLE,,,2026-02-12T20:29:35+00:00
NYC FLEET / DEP_WARDS_3_L3,142 A Rd,New York,New York,Level 3,CPE250C-500-CCS1-CHD,0,REACHABLE,,,2026-02-12T20:35:25+00:00
NYC FLEET / DEP_WARDS_4_L3,142 A Rd,New York,New York,Level 3,CPE250C-500-CCS1-CHD,0,REACHABLE,,,2026-02-12T20:36:15+00:00
NYC FLEET / DEP_WARDS_5_L3,142 A Rd,New York,New York,Level 3,CPE250C-500-CCS1-CHD,0,REACHABLE,,,2026-02-12T20:32:12+00:00
NYC FLEET / DEP_WARDS_6_L3,142 A Rd,New York,New York,Level 3,CPE250C-500-CCS1-CHD,0,REACHABLE,,,2026-02-12T20:31:25+00:00
NYC FLEET / DEP_WARDS_7_L3,149 8 Dr,New York,New York,Level 3,CPE250C-500-CCS1-CHD,0,REACHABLE,,,2026-02-12T20:35:12+00:00
NYC FLEET / DEP_WARDS_8_L3,149 8 Dr,New York,New York,Level 3,CPE250C-500-CCS1-CHD,0,REACHABLE,,,2026-02-12T20:34:17+00:00
NYC FLEET / DPRINWOODHLL-S1,600 W 218th St,New York,New York,Level 2,CT4010-HD-GW,1,UNREACHABLE,2025-12-15T21:17:06+00:00,2025-12-15T21:17:06+00:00,2025-12-15T21:17:06+00:00
NYC FLEET / DPRINWOODHLL-S2,600 W 218th St,New York,New York,Level 2,CT4010-HD-GW,1,REACHABLE,2026-02-10T21:45:00+00:00,,2026-02-12T20:31:11+00:00
NYC FLEET / DPR_BUSHWICK-S1,29 N 10th St,Brooklyn,New York,Level 2,CT4010-HD-GW,1,UNREACHABLE,2026-01-29T18:39:05+00:00,2026-01-29T18:39:05+00:00,2026-01-29T18:39:05+00:00
NYC FLEET / DPRTENISCNTR-S1,1-00 Meridian Rd,Queens,New York,Level 2,CT4010-HD-GW,1,UNREACHABLE,2025-12-22T16:44:06+00:00,2025-12-22T16:44:06+00:00,2025-12-22T16:44:06+00:00
NYC FLEET / DOE_STJOSEPH-GW,85 St Josephs Ave,Staten Island,New York,Gateway (Not a Charger),CPGW,0,REACHABLE,,,2026-02-12T20:37:30.230297+00:00
NYC FLEET / DEPOAKWWTP_4_L3,751 Mill Rd,Staten Island,New York,Level 3,CPE250C-500-CCS1-CHD,1,UNREACHABLE,2025-06-23T14:03:37+00:00,2025-06-23T14:03:37+00:00,2025-06-23T14:03:37+00:00
NYC FLEET / DEPOAKWWTP_3_L3,751 Mill Rd,Staten Island,New York,Level 3,CPE250C-500-CCS1-CHD,1,REACHABLE,2026-02-05T13:48:06+00:00,,2026-02-12T20:36:10+00:00
NYC FLEET / DEPOAKWWTP_5_L3,751 Mill Rd,Staten Island,New York,Level 3,CPE250C-500-CCS1-CHD,0,REACHABLE,,,2026-02-12T20:29:15+00:00
NYC FLEET / DEPOAKWWTP_6_L3,751 Mill Rd,Staten Island,New York,Level 3,CPE250C-500-CCS1-CHD,0,REACHABLE,,,2026-02-12T20:31:03+00:00
NYC FLEET / DEPOAKWWTP_7_L3,751 Mill Rd,Staten Island,New York,Level 3,CPE250C-500-CCS1-CHD,1,REACHABLE,2026-02-11T19:28:39+00:00,,2026-02-12T20:29:21+00:00
NYC FLEET / DEPOAKWWTP_8_L3,751 Mill Rd,Staten Island,New York,Level 3,CPE250C-500-CCS1-CHD,1,UNREACHABLE,2025-10-30T18:21:22+00:00,2025-10-30T18:21:22+00:00,2025-10-30T18:21:22+00:00
NYC FLEET / DPR_MILLPOND-S1,5968 Maj Wm Deegan Blvd,The Bronx,New York,Level 2,CT4010-HD-GW,1,UNREACHABLE,2025-12-05T04:51:38+00:00,2025-12-05T04:51:38+00:00,2025-12-05T04:51:38+00:00
NYC FLEET / DPR_DYKERBEA-S1,1121 86th St,Brooklyn,New York,Level 2,CT4010-HD2-GW-LTE,1,UNREACHABLE,2025-12-05T20:24:26+00:00,2025-12-05T20:24:26+00:00,2025-12-05T20:24:26+00:00
NYC FLEET / DPR_MIDLAND-S4,3 Iroquois St,Staten Island,New York,Level 2,CT4010-HD-GW,1,UNREACHABLE,2026-01-29T18:44:53+00:00,2026-01-29T18:44:53+00:00,2026-01-29T18:44:53+00:00
NYC FLEET / NYPD_FBF-S2,50 Aviation Rd,Brooklyn,New York,Level 2,CT4010-HD2-GW-LTE,1,UNREACHABLE,2025-12-11T18:15:20+00:00,2025-12-11T18:15:20+00:00,2025-12-11T18:15:20+00:00
NYC FLEET / DOT_GLENDALE-S1,69-46 Sybilla St,Queens,New York,Level 2,CT4010-HD-GW,1,REACHABLE,2026-02-10T21:48:19+00:00,,2026-02-12T20:32:26+00:00
NYC FLEET / DOT_GLENDALE-S2,69-46 Sybilla St,Queens,New York,Level 2,CT4010-HD-GW,1,UNREACHABLE,2025-10-30T18:04:46+00:00,2025-10-30T18:04:46+00:00,2025-10-30T18:04:46+00:00
NYC FLEET / DPR_OLMSTED-S1,12 Olmsted Dr,Queens,New York,Level 2,CT4010-HD2-GW-LTE,1,REACHABLE,2026-01-22T23:18:04+00:00,,2026-02-12T20:28:08+00:00
NYC FLEET / DPR_OKRDGE_1_L3,1 Forest Park Dr,Queens,New York,Level 3,CPE250C-500-CCS1-CHD,0,REACHABLE,,,2026-02-12T20:27:49+00:00
NYC FLEET / DPR_OKRDGE_2_L3,1 Forest Park Dr,Queens,New York,Level 3,CPE250C-500-CCS1-CHD,0,REACHABLE,,,2026-02-12T20:36:41+00:00
NYC FLEET / DOE_Q80105,49-16 Vernon Blvd,Queens,New York,Level 2,CT4020-HD-GW,0,REACHABLE,,,2026-02-12T20:35:14+00:00
NYC FLEET / DPR_BAISLEY-S1,118- 9 155th St,Queens,New York,Level 2,CT4010-HD-GW,1,UNREACHABLE,2025-12-09T03:30:29+00:00,2025-12-09T03:30:29+00:00,2025-12-09T03:30:29+00:00
NYC FLEET / DOEVERNONBLVD-6,49-44 Vernon Blvd,Queens,New York,Level 2,CPF50-L18,0,REACHABLE,,,2026-02-12T20:29:38+00:00
NYC FLEET / DOEVERNONBLVD-7,44-36 Vernon Blvd,Queens,New York,Level 2,CPF50-L18,0,REACHABLE,,,2026-02-12T20:29:38+00:00
NYC FLEET / DSNY_Q01-DCFC1,34-28 21st St,Queens,New York,Level 3,CPE250C-500-CCS1-CHD,0,REACHABLE,,,2026-02-12T20:34:34+00:00
NYC FLEET / DSNY_Q01-DCFC2,34-28 21st St,Queens,New York,Level 3,CPE250C-500-CCS1-CHD,0,REACHABLE,,,2026-02-12T20:32:28+00:00
NYC FLEET / DSNY_BK16-DCFC1,922 Georgia Ave,Brooklyn,New York,Level 3,CPE250C-500-CCS1-CHD,0,REACHABLE,,,2026-02-12T20:31:09+00:00
NYC FLEET / DSNY_BK16-DCFC2,922 Georgia Ave,Brooklyn,New York,Level 3,CPE250C-500-CCS1-CHD,0,REACHABLE,,,2026-02-12T20:31:04+00:00
NYC FLEET / DPRROCKAWAY97S2,9111 Shore Front Pkwy,Queens,New York,Level 2,CT4010-HD-GW,1,UNREACHABLE,2026-01-24T03:37:41+00:00,2026-01-24T03:37:41+00:00,2026-01-24T03:37:41+00:00
NYC FLEET / DPRROCKAWAY97S1,1 Beach 56th Pl,Queens,New York,Level 2,CT4010-HD-GW,1,UNREACHABLE,2026-01-29T17:20:17+00:00,2026-01-29T17:20:17+00:00,2026-01-29T17:20:17+00:00
NYC FLEET / DOC_SDC-1,SDC OFFICE,Queens,New York,Level 2,CT4020-HD-GW,0,REACHABLE,,,2026-02-12T20:35:57+00:00
NYC FLEET / DEPNRVWWTP_7_L3,725 W 135th St,New York,New York,Level 3,CPE250C-500-CCS1-CHD,0,REACHABLE,,,2026-02-12T20:31:46+00:00
NYC FLEET / DEPNRVWWTP_5_L3,725 W 135th St,New York,New York,Level 3,CPE250C-500-CCS1-CHD,0,REACHABLE,,,2026-02-12T20:35:37+00:00
NYC FLEET / DEPNRVWWTP_3_L3,725 W 135th St,New York,New York,Level 3,CPE250C-500-CCS1-CHD,0,REACHABLE,,,2026-02-12T20:34:08+00:00
NYC FLEET / DEPNRVWWTP_6_L3,725 W 135th St,New York,New York,Level 3,CPE250C-500-CCS1-CHD,0,REACHABLE,,,2026-02-12T20:28:08+00:00
NYC FLEET / DEPNRVWWTP_4_L3,725 W 135th St,New York,New York,Level 3,CPE250C-500-CCS1-CHD,0,REACHABLE,,,2026-02-12T20:32:17+00:00
NYC FLEET / DEPNRVWWTP_2_L3,725 W 135th St,New York,New York,Level 3,CPE250C-500-CCS1-CHD,0,REACHABLE,,,2026-02-12T20:28:51+00:00
NYC FLEET / DOE_FLATLANDS-1,6565 Flatlands Ave,Brooklyn,New York,Level 2,CT4020-HD2-GW-LTE,0,REACHABLE,,,2026-02-12T20:27:40+00:00
NYC FLEET / DEPQUEENSREP-S1,106-36 180th St,Queens,New York,Level 2,CT4010-HD-GW,1,UNREACHABLE,2026-01-24T04:28:57+00:00,2026-01-24T04:28:57+00:00,2026-01-24T04:28:57+00:00
NYC FLEET / DEP_7WARDSI-S4,117 K Rd,New York,New York,Level 2,CT4010-HD-GW,1,UNREACHABLE,2026-01-24T05:40:04+00:00,2026-01-24T05:40:04+00:00,2026-01-24T05:40:04+00:00
NYC FLEET / DEP_7WARDSI-S6,117 K Rd,New York,New York,Level 2,CT4010-HD-GW,1,UNREACHABLE,2026-01-24T04:31:34+00:00,2026-01-24T04:31:34+00:00,2026-01-24T04:31:34+00:00
NYC FLEET / DEP_7WARDSI-S7,116 K Rd,New York,New York,Level 2,CT4010-HD-GW,1,UNREACHABLE,2026-01-24T04:42:22+00:00,2026-01-24T04:42:22+00:00,2026-01-24T04:42:22+00:00
NYC FLEET / DEP_7WARDSI-S5,116 K Rd,New York,New York,Level 2,CT4010-HD-GW,1,UNREACHABLE,2026-01-24T05:02:08+00:00,2026-01-24T05:02:08+00:00,2026-01-24T05:02:08+00:00
NYC FLEET / DEP_7WARDSI-S3,116 K Rd,New York,New York,Level 2,CT4010-HD-GW,1,UNREACHABLE,2025-12-05T00:23:20+00:00,2025-12-05T00:23:20+00:00,2025-12-05T00:23:20+00:00
NYC FLEET / DPRWFMARNA_4_L3,109-5 Marina Rd,Queens,New York,Level 3,CPE250C-500-CCS1-CHD,0,REACHABLE,,,2026-02-12T20:29:20+00:00
NYC FLEET / DPRWFMARNA_5_L3,109-5 Marina Rd,Queens,New York,Level 3,CPE250C-500-CCS1-CHD,0,REACHABLE,,,2026-02-12T20:28:34+00:00
NYC FLEET / DPRWFMARNA_3_L3,109-5 Marina Rd,Queens,New York,Level 3,CPE250C-500-CCS1-CHD,0,REACHABLE,,,2026-02-12T20:27:40+00:00
NYC FLEET / DPRWFMARNA_2_L3,109-5 Marina Rd,Queens,New York,Level 3,CPE250C-500-CCS1-CHD,0,REACHABLE,,,2026-02-12T20:31:10+00:00
NYC FLEET / DEP_26WRDP_1_L3,12266 Flatlands Ave,Brooklyn,New York,Level 3,CPE250C-500-CCS1-CHD,0,REACHABLE,,,2026-02-12T20:33:50+00:00
NYC FLEET / DEP_26WRDP_2_L3,12266 Flatlands Ave,Brooklyn,New York,Level 3,CPE250C-500-CCS1-CHD,0,REACHABLE,,,2026-02-12T20:30:39+00:00
NYC FLEET / DEP_26WRDP_3_L3,12266 Flatlands Ave,Brooklyn,New York,Level 3,CPE250C-500-CCS1-CHD,0,REACHABLE,,,2026-02-12T20:26:44+00:00
NYC FLEET / FDNY_E176-GW,453 E 176th St,The Bronx,New York,Gateway (Not a Charger),CPGW,0,REACHABLE,,,2026-02-12T20:37:30.230297+00:00
NYC FLEET / FDNY_E176#1,453 E 176th St,The Bronx,New York,Level 2,CPF50-L18,0,REACHABLE,,,2026-02-12T20:30:51+00:00
NYC FLEET / DPR_FRSTRYRES#2,1010 Queens Plaza South,Queens,New York,Level 2,CT4020-HD2-GW-LTE,0,REACHABLE,,,2026-02-12T20:27:17+00:00
NYC FLEET / FDNY35EMPIRE-GW,35 Empire Blvd,Brooklyn,New York,Gateway (Not a Charger),CPGW,0,REACHABLE,,,2026-02-12T20:37:30.230297+00:00
NYC FLEET / FDNY_35EMPIRE#1,35 Empire Blvd,Brooklyn,New York,Level 2,CPF50-L18,0,REACHABLE,,,2026-02-12T20:35:25+00:00
NYC FLEET / DOT_WILLIAMSBR,1400 Williamsbridge Road,The Bronx,New York,Level 2,CT4020-HD2-GW-LTE,0,REACHABLE,,,2026-02-12T20:34:13+00:00
NYC FLEET / DEP_SHAFT18-4,20 Westlake Dr,Valhalla,New York,Level 2,CT4020-HD-GW,0,REACHABLE,,,2026-02-12T20:29:16+00:00
NYC FLEET / HRA_11THAVE-8,512 W 27th St,New York,New York,Level 2,CT4020-HD2-GW-LTE,0,REACHABLE,,,2026-02-12T20:35:09+00:00
NYC FLEET / HRA_11THAVE-7,260 11th Ave,New York,New York,Level 2,CT4020-HD-GW,0,REACHABLE,,,2026-02-12T20:35:56+00:00
NYC FLEET / DOE_HERBLHS-GW,3000 E Tremont Ave,The Bronx,New York,Gateway (Not a Charger),CPGW,0,REACHABLE,,,2026-02-12T20:37:30.230297+00:00
NYC FLEET / DOB_BRDWY_1_L3,280 Broadway,New York,New York,Level 3,CPE250C-500-CCS1-CHD,0,REACHABLE,,,2026-02-12T20:30:47+00:00
NYC FLEET / DSNY_BK18-DCFC2,105-01 Foster Ave,Brooklyn,New York,Level 3,CPE250C-500-CCS1-CHD,0,REACHABLE,,,2026-02-12T20:34:34+00:00
NYC FLEET / DSNY_BK18-DCFC1,105-01 Foster Ave,Brooklyn,New York,Level 3,CPE250C-500-CCS1-CHD,0,REACHABLE,,,2026-02-12T20:28:54+00:00
NYC FLEET / DOE_SPRGFLDHS-1,143-10 Springfield Blvd,Queens,New York,Level 2,CT4020-HD2-GW-LTE,0,REACHABLE,,,2026-02-12T20:30:11+00:00
NYC FLEET / DOE_STJOSEPH-1,85 St Josephs Ave,Staten Island,New York,Level 2,CPF50-L18-PEDMNT-CMK6,0,REACHABLE,,,2026-02-12T20:36:25+00:00
NYC FLEET / DOE_131LIV-1,131 Livingston St,Downtown Brooklyn,New York,Level 2,CT4020-HD-GW,0,REACHABLE,,,2026-02-12T20:35:23+00:00
NYC FLEET / DEP_SHAFT10-2,1286 US-6,Carmel Hamlet,New York,Level 2,CT4020-HD-GW,0,REACHABLE,,,2026-02-12T20:31:08+00:00
NYC FLEET / NYPD_73PCT_1_L3,1470 East New York Avenue,Brooklyn,New York,Level 3,CPE250C-500-CCS1-CHD,0,REACHABLE,,,2026-02-12T20:31:03+00:00
NYC FLEET / DOE_PS59-GW,2185 Bathgate Ave,The Bronx,New York,Gateway (Not a Charger),CPGW,0,REACHABLE,,,2026-02-12T20:37:30.230297+00:00
NYC FLEET / DOC_WFACADMIN-1,16-06 Hazen St,The Bronx,New York,Level 2,CT4020-HD-GW,0,REACHABLE,,,2026-02-12T20:29:34+00:00
NYC FLEET / DOC_RADIO-1,10- 10 Hazen St,The Bronx,New York,Level 2,CT4020-HD-GW,0,REACHABLE,,,2026-02-12T20:31:58+00:00
NYC FLEET / DOE_PS59-#1,2195 Bathgate Ave,The Bronx,New York,Level 2,CPF50-L18,0,REACHABLE,,,2026-02-12T20:29:50+00:00
NYC FLEET / DEP_CRTNLK_1_L3,1120 Croton Dam Road,Ossining,New York,Level 3,CPE250C-500-CCS1-CHD,0,REACHABLE,,,2026-02-12T20:35:15+00:00
NYC FLEET / DEP_CROTONLK-1,1020 Croton Dam Road,Yorktown Heights,New York,Level 2,CT4020-HD-GW,0,REACHABLE,,,2026-02-12T20:29:11+00:00
NYC FLEET / DEP_CROTONLK-2,1120 Croton Dam Road,Ossining,New York,Level 2,CT4020-HD-GW,0,REACHABLE,,,2026-02-12T20:29:19+00:00
NYC FLEET / DPR_MSPTHPK-1,54-54 43rd St,Queens,New York,Level 2,CT4025-HD-GW,0,REACHABLE,,,2026-02-12T20:28:34+00:00
NYC FLEET / DEP_MNREPAIR-1,28 Pike St,New York,New York,Level 2,CT4020-HD-GW,0,REACHABLE,,,2026-02-12T20:31:34+00:00
NYC FLEET / DOE_Q80101,5-1-5-41 44th Dr,LIC,New York,Level 2,CT4020-HD2-GW-LTE,0,REACHABLE,,,2026-02-12T20:29:03+00:00
NYC FLEET / NYPD_73PCT_2_L3,1482 E New York Ave,Brooklyn,New York,Level 3,CPE250C-500-CCS1-CHD,0,REACHABLE,,,2026-02-12T20:27:28+00:00
NYC FLEET / DOE_X445-1,75 W 205th St,The Bronx,New York,Level 2,CT4020-HD2-GW-LTE,0,REACHABLE,,,2026-02-12T20:30:28+00:00
NYC FLEET / NYPD_75PCT-1,1000 Sutter Ave Back lot,Brooklyn,New York,Level 2,CPF50-L18,1,UNREACHABLE,2025-07-26T12:57:21+00:00,2025-07-26T12:57:21+00:00,2025-07-26T12:57:21+00:00
NYC FLEET / DOT_BAT-GW,140 58th St,Brooklyn,New York,Gateway (Not a Charger),CPGW,0,REACHABLE,,,2026-02-12T20:37:30.230297+00:00
NYC FLEET / DEPNRVWWTP_9_L3,735 W 135th St,New York,New York,Level 3,CPE250C-500-CCS1-CHD,0,REACHABLE,,,2026-02-12T20:33:14+00:00
NYC FLEET / DEPNRVWWTP13_L3,735 W 135th St,New York,New York,Level 3,CPE250C-500-CCS1-CHD,0,REACHABLE,,,2026-02-12T20:29:56+00:00
NYC FLEET / DEPNRVWWTP_8_L3,725 W 135th St,New York,New York,Level 3,CPE250C-500-CCS1-CHD,0,REACHABLE,,,2026-02-12T20:27:54+00:00
NYC FLEET / DEPNRVWWTP11_L3,735 W 135th St,New York,New York,Level 3,CPE250C-500-CCS1-CHD,0,REACHABLE,,,2026-02-12T20:29:22+00:00
NYC FLEET / DEPNRVWWTP12_L3,735 W 135th St,New York,New York,Level 3,CPE250C-500-CCS1-CHD,0,REACHABLE,,,2026-02-12T20:35:18+00:00
NYC FLEET / DPR_FPSHOPS-1,82-92 88th Pl,Queens,New York,Level 2,CT4020-HD-GW,0,REACHABLE,,,2026-02-12T20:31:48+00:00
NYC FLEET / DOT_BAT-#1,140 58th St,Brooklyn,New York,Level 2,CPF50-L18,1,UNREACHABLE,2025-07-08T19:02:56+00:00,2025-07-08T19:02:56+00:00,2025-07-08T19:02:56+00:00
NYC FLEET / DOE_X084-#1,1434 Longfellow Avenue,The Bronx,New York,Level 2,CT4020-HD2-GW-LTE,0,REACHABLE,,,2026-02-12T20:31:10+00:00
NYC FLEET / DPR_OVRLK_B1_L3,80-30 Park Ln,Queens,New York,Unknown,900-00150-113NNN8S2,1,UNREACHABLE,2024-07-05T14:45:09+00:00,2024-07-05T14:45:09+00:00,2024-07-05T14:45:09+00:00
NYC FLEET / DOE_18K860-GW,9517 Kings Hwy,Brooklyn,New York,Gateway (Not a Charger),CPGW,0,REACHABLE,,,2026-02-12T20:37:30.230297+00:00
NYC FLEET / DOE_18K860-#1,9517 Kings Hwy,Brooklyn,New York,Level 2,CPF50-L18,0,REACHABLE,,,2026-02-12T20:35:37+00:00
NYC FLEET / DOE_MCCUNE-#1,173 West 151st Street,New York,New York,Level 2,CT4020-HD2-GW-LTE,0,REACHABLE,,,2026-02-12T20:31:04+00:00
NYC FLEET / DOEVERNON_4_L3,44-36 Vernon Blvd,Queens,New York,Level 3,CPE250C-500-CCS1-CHD,0,REACHABLE,,,2026-02-12T20:33:13+00:00
NYC FLEET / DOEVERNON_3_L3,44-36 Vernon Blvd,Queens,New York,Level 3,CPE250C-500-CCS1-CHD,0,REACHABLE,,,2026-02-12T20:36:00+00:00
NYC FLEET / DCAS_QBH_4_L3,120-55 Queens Boulevard,Queens,New York,Level 3,CPE250C-500-CCS1-CHD,0,REACHABLE,,,2026-02-12T20:27:08+00:00
NYC FLEET / NYPD_123PCT-GW,116 Main St,Staten Island,New York,Gateway (Not a Charger),CPGW,0,REACHABLE,,,2026-02-12T20:37:30.230297+00:00
